query_id,job_id,rank,score
90,10750,9,6.1472063064575195
90,387,10,5.686763763427734
91,52963,1,6.635773658752441
91,21464,2,5.345284461975098
91,33580,3,4.987669944763184
91,46957,4,4.479058265686035
91,30395,5,4.413240909576416
91,56955,6,4.374743461608887
91,3712,7,4.180095672607422
91,31020,8,3.9827721118927
91,29195,9,3.9637410640716553
91,11557,10,3.7596166133880615
92,14214,1,5.0825676918029785
92,14377,2,4.498561859130859
92,6652,3,2.491466760635376
92,21211,4,2.240837574005127
92,55979,5,1.706766128540039
92,9285,6,0.8731469511985779
92,7490,7,0.8425101041793823
92,1808,8,0.6644612550735474
92,18256,9,0.47167134284973145
92,7239,10,0.04405589401721954
93,49687,1,5.0942535400390625
93,47773,2,3.6305298805236816
93,47774,3,3.6305298805236816
93,31739,4,3.578612804412842
93,57770,5,3.5020737648010254
93,43671,6,3.013733386993408
93,43670,7,2.9832448959350586
93,52450,8,2.940751075744629
93,33493,9,2.34804630279541
93,56646,10,0.6399753093719482
94,11942,1,5.587506294250488
94,25051,2,5.468999862670898
94,21175,3,5.275055408477783
94,40905,4,4.880478858947754
94,9440,5,4.856922149658203
94,7928,6,4.784937858581543
94,11022,7,4.112398147583008
94,2149,8,3.38545298576355
94,53586,9,3.1642849445343018
94,27563,10,3.019195079803467
95,52736,1,5.816300392150879
95,56274,2,4.203052520751953
95,37349,3,3.690552234649658
95,11175,4,3.54410457611084
95,55591,5,3.544057607650757
95,3388,6,3.5265424251556396
95,53043,7,3.332822322845459
95,32302,8,3.232046365737915
95,52695,9,3.2234766483306885
95,56003,10,3.0342111587524414
96,11471,1,5.714393615722656
96,11319,2,4.730593681335449
96,60204,3,4.465634346008301
96,8576,4,3.562765598297119
96,714,5,-0.7521108984947205
96,39486,6,-0.8209102153778076
96,11682,7,-1.7473262548446655
96,40995,8,-2.3930275440216064
96,20358,9,-2.4889779090881348
96,58038,10,-3.0053858757019043
97,30083,1,1.2132210731506348
97,58285,2,-0.40603911876678467
97,5408,3,-0.6556327939033508
97,53629,4,-0.8538609147071838
97,57005,5,-0.9521570205688477
97,56103,6,-1.7485382556915283
97,53103,7,-2.126628875732422
97,54464,8,-2.1451849937438965
97,54276,9,-3.0400233268737793
97,55005,10,-3.070634126663208
98,52406,1,2.533553123474121
98,7080,2,2.1219091415405273
98,17064,3,1.987973928451538
98,56879,4,1.66935133934021
98,24025,5,1.5467698574066162
98,4898,6,1.1965047121047974
98,10928,7,0.6620638966560364
98,20651,8,0.6605664491653442
98,24167,9,0.650403618812561
98,53133,10,0.6019153594970703
99,26999,1,5.471668720245361
99,33632,2,5.338661193847656
99,14865,3,5.325870513916016
99,37349,4,5.080626487731934
99,21334,5,4.974678993225098
99,3783,6,4.46695613861084
99,12849,7,2.2687976360321045
99,7088,8,1.2175178527832031
99,21889,9,0.4971574544906616
99,396,10,0.17568469047546387
100,20879,1,2.4174423217773438
100,57167,2,2.0233633518218994
100,10732,3,0.06106359511613846
100,3007,4,0.06106359511613846
100,54323,5,-0.06008339300751686
100,60215,6,-0.06409189105033875
100,56992,7,-0.11171597242355347
100,66989,8,-0.5392741560935974
100,3489,9,-0.6101406812667847
100,20560,10,-0.9875576496124268
